model,MFE,MAE,MAPE,MPE,MSE,SSE,SMSE,RMSE,NMSE,TRAINING_TIME,Score
MLP--,-0.0014647194774714942,0.018242919156175492,47.012396293910584,16.656159353131862,0.0005815787095423431,3829.1822739083414,0.019078754154916402,0.024115943057287707,0.057325535029822156,5.475948810577393,0.5374001405719895
RFR--,-0.0004522162910112224,0.014634574094605038,5.565281373775859,0.22452912629233554,0.0003931155024874871,0.1761157451143942,0.0003931155024874871,0.019827140552472186,0.03874893653921117,25.03429079055786,0.1068889567811933
SVR--,0.013232762574156166,0.02562187275819625,11.458576928939108,7.641959195235056,0.0009621666468106955,0.43105065777119156,0.0009621666468106955,0.03101881117661822,0.0948396440778877,15.03591275215149,0.6112912670224138
