model,MFE,MAE,MAPE,MPE,MSE,SSE,SMSE,RMSE,NMSE,TRAINING_TIME,Score
MLP--,0.0003361801159541544,0.017371499645090677,47.87092401556493,17.440395418957376,0.0005226694685852544,3938.2078366293895,0.01962196984927749,0.022861965545098138,0.05151891986207769,7.1082234382629395,0.6110008186834025
RFR--,0.00022339674431481809,0.014406208888399429,5.480169334569469,0.43938544379170513,0.000379887336660565,0.17018952682393312,0.000379887336660565,0.019490698721712493,0.03744505166335619,31.944704294204712,0.19989899628868177
SVR--,-0.002548870144154913,0.024583106021723384,9.725143228299766,-0.23368424779858063,0.00099213553028494,0.4444767175676531,0.00099213553028494,0.03149818296798944,0.09779364196539526,5.197092294692993,0.41320269826068
