model,MFE,MAE,MAPE,MPE,MSE,SSE,SMSE,RMSE,NMSE,TRAINING_TIME,Score
MLP--,-0.006215403846826936,0.01888781836804334,46.526704525825565,14.587383262891777,0.0006230505785010267,3818.041328552827,0.019023244820994236,0.02496098112056148,0.06141336877912504,7.49282431602478,0.5202704954886876
RFR--,-0.0053080642476579145,0.015529775999474025,5.709997910000694,-1.0590066073168267,0.00045719748285283964,0.20482447231807216,0.00045719748285283964,0.021382176756655054,0.04506542259679945,37.30355095863342,0.027702960740507144
SVR--,0.010766598725110496,0.02663458462543541,12.101271285568112,7.46268581977033,0.0010387441863241504,0.4653573954732194,0.0010387441863241504,0.03222955454740494,0.10238780282553273,140.81442499160767,0.6732618835720926
