model,MFE,MAE,MAPE,MPE,MSE,SSE,SMSE,RMSE,NMSE,TRAINING_TIME,Score
MLP--,-0.00012075193475399558,0.016488867134414848,47.771821041991764,17.24141564512373,0.0004932878797634506,3945.3115712426884,0.019657363935161674,0.02221008509131495,0.048622810923424194,6.227148771286011,0.48678554143517727
RFR--,-0.00028897529950379375,0.01374195370428315,5.208028221971716,0.24249994476477948,0.0003458231935726533,0.15492879072054866,0.0003458231935726533,0.01859632204422835,0.03408738881255546,25.294270992279053,0.1
SVR--,0.008782385745284291,0.026843043734143607,11.354254242385688,5.795402397837936,0.001099290963631551,0.4924823517069349,0.001099290963631551,0.0331555570550632,0.10835582804125898,13.030452013015747,0.5866972583195056
